352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
352,-736,613,-770,-1260,-700
