-0.00035,-0.0005,0.00017,0.05409871
-0.0006999965,-0.000999995,0.0003399983,0.05409818
-0.001049989,-0.001499985,0.0005099949,0.05409764
-0.001399979,-0.00199997,0.0006799898,0.05409709
-0.001749965,-0.00249995,0.000849983,0.05409656
-0.002099948,-0.002999925,0.001019974,0.05409601
-0.002449926,-0.003499895,0.001189964,0.05409547
-0.002799902,-0.00399986,0.001359952,0.05409492
-0.003149874,-0.00449982,0.001529939,0.05409439
-0.003499842,-0.004999775,0.001699924,0.05409384
-0.003849807,-0.005499725,0.001869907,0.05409329
-0.004199769,-0.00599967,0.002039888,0.05409278
-0.004549727,-0.00649961,0.002209868,0.05409222
-0.004899682,-0.006999545,0.002379845,0.05409168
-0.005249633,-0.007499475,0.002549822,0.05409115
-0.00559958,-0.0079994,0.002719796,0.05409059
-0.005949524,-0.00849932,0.002889769,0.05409006
-0.006299464,-0.008999235,0.00305974,0.05408953
-0.006649402,-0.009499145,0.003229709,0.05408896
-0.006999335,-0.00999905,0.003399677,0.05408845
-0.007349265,-0.01049895,0.003569643,0.05408792
-0.007699192,-0.01099885,0.003739607,0.05408733
-0.008049115,-0.01149874,0.00390957,0.05408682
-0.008399034,-0.01199862,0.00407953,0.05408623
-0.00874895,-0.0124985,0.00424949,0.05408571
-0.009098862,-0.01299838,0.004419447,0.05408522
-0.009448771,-0.01349824,0.004589403,0.05408463
-0.009798677,-0.01399811,0.004759357,0.05408411
-0.01014858,-0.01449797,0.00492931,0.05408357
-0.01049848,-0.01499783,0.00509926,0.05408302
-0.01084837,-0.01549768,0.005269209,0.0540825
-0.01119826,-0.01599752,0.005439157,0.05408191
-0.01154815,-0.01649736,0.005609102,0.05408144
-0.01189804,-0.0169972,0.005779046,0.0540809
-0.01224792,-0.01749703,0.005948988,0.0540803
-0.01259779,-0.01799685,0.006118929,0.05407983
-0.01294767,-0.01849667,0.006288867,0.05407925
-0.01329754,-0.01899649,0.006458804,0.0540787
-0.01364741,-0.0194963,0.00662874,0.05407811
-0.01399727,-0.0199961,0.006798674,0.05407764
-0.01434713,-0.0204959,0.006968606,0.05407705
-0.01469699,-0.0209957,0.007138536,0.05407651
-0.01504684,-0.02149549,0.007308465,0.05407604
-0.01539669,-0.02199527,0.007478392,0.05407544
-0.01574654,-0.02249505,0.007648317,0.05407491
-0.01609638,-0.02299483,0.007818241,0.05407439
-0.01644622,-0.0234946,0.007988162,0.0540738
-0.01679605,-0.02399436,0.008158082,0.05407329
-0.01714589,-0.02449412,0.008328001,0.05407284
-0.01749571,-0.02499388,0.008497918,0.05407225
-0.01784554,-0.02549363,0.008667833,0.05407165
-0.01819536,-0.02599337,0.008837746,0.05407118
-0.01854518,-0.02649311,0.009007658,0.05407059
-0.01889499,-0.02699285,0.009177567,0.05406999
-0.0192448,-0.02749258,0.009347476,0.05406954
-0.01959461,-0.0279923,0.009517383,0.05406895
-0.01994441,-0.02849202,0.009687288,0.05406844
-0.02029422,-0.02899174,0.009857191,0.05406785
