6.25,46.85,-14.25,1
12.1875,91.35751,-27.7875,1
18.72812,133.8896,-40.34813,1
23.74172,174.0952,-52.93072,1
29.50463,212.6404,-64.68418,1
33.8794,249.2084,-75.54997,1
38.03543,284.6479,-84.37247,1
41.48366,318.1656,-91.70385,1
47.10947,351.3073,-101.1687,1
51.054,381.9919,-108.6602,1
55.0013,411.5923,-117.1772,1
59.55124,439.7127,-125.7184,1
62.47367,465.8771,-132.5824,1
66.29999,491.9832,-140.8033,1
67.93499,515.5341,-145.5132,1
69.08824,537.5574,-148.4375,1
71.73383,558.2795,-152.9656,1
72.99713,578.2155,-155.7173,1
76.39728,598.3047,-163.6815,1
78.17741,616.6395,-169.8974,1
79.86855,634.0576,-175.8025,1
81.57512,649.5047,-177.4124,1
83.84636,664.8295,-178.8418,1
86.05404,680.388,-181.6997,1
88.45134,696.5686,-185.2147,1
90.32877,711.5402,-187.104,1
91.91234,724.9131,-187.7988,1
95.01672,736.2675,-184.4088,1
96.06589,747.4542,-184.5884,1
99.5126,759.6315,-183.609,1
103.287,770.2999,-180.0785,1
105.3726,781.4349,-179.5746,1
105.154,791.8632,-180.4959,1
107.2963,802.57,-181.6211,1
110.1315,812.0415,-179.44,1
113.7249,822.6394,-176.718,1
115.3387,830.4074,-173.7321,1
121.4717,842.587,-171.8455,1
127.2981,854.1577,-170.0532,1
133.6832,864.6998,-169.1006,1
139.3491,875.6149,-168.0955,1
145.3316,887.8842,-163.6408,1
151.915,899.2399,-157.8587,1
155.2193,904.4779,-157.1158,1
159.7583,911.654,-153.11,1
166.9204,912.3713,-154.9545,1
170.5244,916.7527,-160.9068,1
177.7981,913.915,-156.2114,1
181.1082,911.4693,-155.7009,1
183.2528,907.3958,-158.2658,1
181.6902,900.726,-161.2525,1
188.3057,895.8897,-157.2899,1
187.6404,889.5952,-157.8754,1
190.5084,890.2155,-155.8816,1
196.933,890.0047,-152.2375,1
195.7863,888.4045,-150.8757,1
194.697,886.8843,-149.5819,1
195.2121,887.2401,-149.0028,1
203.2015,893.5281,-146.5527,1
206.0915,906.7017,-140.725,1
214.6369,913.9166,-139.6888,1
235.155,916.0208,-170.1543,1
245.9973,927.4697,-171.8466,1
262.3474,941.2963,-193.5043,1
272.7801,954.3314,-205.6791,1
277.291,953.6649,-210.7451,1
269.8265,949.8316,-210.7579,1
268.6852,945.64,-208.07,1
263.0009,946.208,-193.0165,1
264.2509,947.8976,-182.8656,1
262.3383,944.9527,-167.9724,1
261.9214,948.0051,-155.7737,1
256.4753,944.3048,-146.4351,1
252.2515,943.1396,-142.4133,1
252.189,944.6826,-139.1926,1
248.1795,943.4985,-135.533,1
245.3205,942.8235,-126.1563,1
246.0045,945.8324,-123.1985,1
241.5043,946.7908,-114.2886,1
243.1291,947.7512,-108.8242,1
240.7226,949.6136,-101.933,1
237.5365,953.233,-103.0363,1
238.2097,954.0213,-95.2845,1
238.8492,955.8203,-94.82027,1
237.3067,957.5792,-90.07926,1
237.2914,958.5503,-82.6253,1
237.9768,960.8228,-78.54403,1
236.328,963.2816,-73.11683,1
235.2616,964.9675,-70.61098,1
235.1485,965.2692,-68.73044,1
234.6411,966.6057,-65.04391,1
234.159,966.9254,-58.54172,1
233.701,967.2291,-52.36463,1
228.916,968.3177,-51.5964,1
227.5702,969.8518,-46.81658,1
224.0417,969.6092,-49.47575,1
224.5896,970.3787,-48.35197,1
223.3601,973.3098,-42.98437,1
221.9421,972.5943,-38.83515,1
218.095,974.7646,-34.89339,1
218.3403,975.9263,-31.84872,1
217.9733,978.53,-30.20628,1
216.9246,978.9536,-31.24597,1
216.1784,978.5558,-31.63367,1
215.8695,977.228,-30.10199,1
215.476,976.9666,-31.09689,1
212.1022,976.6683,-32.19204,1
208.6971,974.5848,-30.83244,1
207.4622,973.5056,-29.29082,1
208.2391,973.4803,-32.32628,1
205.8272,973.0063,-32.40997,1
206.6858,973.006,-35.28947,1
208.7015,974.5057,-34.27499,1
206.8165,977.4304,-29.66124,1
208.7756,978.2589,-31.17818,1
205.9868,978.446,-31.31927,1
210.0875,982.3237,-29.40331,1
205.8331,980.8075,-26.53314,1
203.8415,980.4671,-22.15648,1
202.4494,981.8937,-22.09866,1
203.7269,982.249,-20.44373,1
204.4406,980.9866,-18.37154,1
200.6186,980.2872,-19.60296,1
196.1376,977.1729,-19.37281,1
197.5807,980.1142,-17.90417,1
197.1517,978.4085,-12.65896,1
195.0441,975.8381,-10.27602,1
196.9919,979.3962,-9.062216,1
197.2923,980.9264,-10.85911,1
199.1277,984.2301,-9.61615,1
197.6713,983.4686,-7.735343,1
198.3378,985.3952,-4.098576,1
195.8709,985.3254,-1.493647,1
195.1273,986.5591,-0.3189645,1
196.521,987.3312,-1.053016,1
195.3449,985.6646,-0.9003655,1
195.6277,985.4814,-0.6553472,1
194.3463,984.5073,0.5774202,1
194.529,983.1819,-0.8014507,1
193.0025,982.5228,0.6886219,1
193.4524,981.3967,-0.4958092,1
190.9798,979.4768,0.7289813,1
188.7808,977.853,-0.8074678,1
188.6417,977.9603,-4.817095,1
190.2597,979.4623,-4.37624,1
191.9967,980.0392,-1.207428,1
191.1468,979.1372,-0.5470568,1
190.3395,978.2803,0.0802961,1
189.5725,979.2163,-1.923719,1
191.9939,982.6555,-0.6775327,1
193.9942,984.7227,4.156344,1
194.8945,986.3366,3.098527,1
194.9998,986.7698,4.793601,1
193.9998,987.3813,4.35392,1
192.1998,987.2622,4.236225,1
192.6898,988.0491,4.024414,1
192.9553,988.1966,4.773193,1
192.5575,987.7368,6.284534,1
191.3297,986.8499,6.220307,1
192.0132,985.6574,6.009292,1
191.6125,984.6245,4.908827,1
192.0819,983.0933,4.413385,1
190.7278,980.8886,6.092716,1
190.5914,979.0942,5.78808,1
190.6618,978.7895,6.198676,1
190.7287,978.5,6.588742,1
191.9423,978.525,5.959305,1
190.6952,976.6488,2.16134,1
190.4104,975.0663,1.103273,1
189.5399,972.713,-0.2518908,1
188.4629,968.4774,0.2107038,1
187.7898,960.5535,-4.399831,1
185.8003,949.0258,-13.27984,1
182.7103,931.7245,-17.96585,1
180.3748,914.0883,-19.06756,1
170.906,900.9339,-24.16418,1
166.1607,892.8872,-23.70597,1
160.9527,880.5428,-32.12067,1
158.5051,883.4657,-43.16464,1
158.1798,882.2424,-49.60641,1
156.6208,888.2303,-45.62609,1
154.9898,893.4188,-51.14479,1
148.0403,899.7979,-54.13755,1
144.1383,915.0079,-62.43067,1
137.7314,920.3076,-64.85914,1
135.7948,935.8422,-73.31618,1
130.855,941.2001,-81.75037,1
126.5623,950.3901,-79.51286,1
122.7342,967.0206,-87.23721,1
115.4975,982.9196,-85.72535,1
113.6226,991.5236,-94.18908,1
108.1415,996.8474,-102.6296,1
103.0344,1000.805,-103.9481,1
97.53267,997.4148,-98.85074,1
92.10603,998.5941,-103.3082,1
88.30074,1000.014,-110.3428,1
86.0857,1000.114,-113.7257,1
82.58141,996.558,-121.1894,1
80.55235,992.9801,-117.5299,1
76.52473,998.9811,-124.5534,1
72.34849,1000.332,-131.2757,1
68.73106,1005.965,-137.612,1
63.69451,1006.417,-140.7314,1
60.40979,1006.096,-141.7448,1
56.6893,1006.442,-142.7076,1
52.90483,1007.169,-140.4222,1
50.30959,1009.411,-145.0011,1
49.19411,1008.69,-142.851,1
42.73441,1006.006,-149.5585,1
35.74768,1006.006,-157.3305,1
34.8103,1002.955,-154.164,1
33.36979,1001.608,-149.0558,1
31.4513,1002.827,-144.603,1
29.97873,1003.386,-144.1729,1
27.7298,1003.767,-143.0642,1
26.49331,1006.228,-144.561,1
25.36864,1006.417,-143.883,1
23.90021,1006.546,-138.4388,1
22.1552,1003.669,-134.9169,1
20.94744,1007.085,-136.771,1
19.80007,1010.331,-138.5325,1
21.31006,1008.114,-135.1059,1
21.39456,1007.959,-134.8506,1
22.62483,1008.511,-136.058,1
20.79359,1010.685,-135.6551,1
20.95391,1016.551,-133.5224,1
18.45622,1018.873,-130.6963,1
18.18341,1027.68,-130.0614,1
17.62424,1037.946,-131.0084,1
16.99302,1048.498,-131.808,1
15.99337,1057.974,-131.2176,1
14.7937,1067.925,-127.5567,1
12.65402,1076.929,-122.3788,1
15.17132,1088.432,-121.9099,1
12.51275,1099.561,-119.9644,1
16.03712,1106.233,-119.8662,1
8.285259,1107.021,-108.2229,1
4.870996,1109.67,-103.5617,1
-2.322554,1110.286,-92.73365,1
-7.306427,1111.472,-88.04697,1
-7.491105,1113.498,-92.74462,1
-7.81655,1112.123,-94.20739,1
-6.675722,1112.917,-100.247,1
-10.64194,1111.221,-94.58466,1
-16.40984,1108.51,-86.65543,1
-19.38935,1106.785,-84.82266,1
-19.91988,1106.196,-85.28153,1
-19.92389,1104.036,-84.91746,1
-20.47769,1101.934,-83.37158,1
-24.25381,1099.737,-77.853,1
-28.99112,1098.151,-73.61035,1
-31.14156,1098.443,-71.77983,1
-30.33448,1097.521,-66.04084,1
-30.31776,1097.095,-61.5888,1
-30.20187,1096.54,-59.10936,1
-30.44178,1095.713,-56.30389,1
-30.66969,1094.927,-53.63869,1
-23.9362,1089.981,-50.45676,1
-21.93939,1088.782,-45.98392,1
-15.39242,1078.393,-47.78473,1
-14.6728,1052.273,-44.09549,1
-11.08916,1035.709,-43.29071,1
-17.3347,1007.424,-44.32618,1
-19.21797,977.0028,-47.30987,1
-13.40707,939.6027,-49.89438,1
-20.68672,905.7725,-63.89966,1
-24.40238,869.1339,-73.30467,1
-23.08226,840.5772,-72.18944,1
-20.07815,820.8483,-74.52997,1
-18.97424,796.1059,-66.30347,1
-14.57553,794.9506,-61.33829,1
-10.79675,788.6531,-62.47138,1
-3.606915,788.3204,-64.14781,1
-3.526569,795.0544,-63.84042,1
-3.450241,801.4517,-63.5484,1
-12.27773,811.7791,-64.27098,1
-17.41384,820.0402,-74.05743,1
-10.94315,835.3882,-87.30457,1
-11.49599,848.1188,-97.88934,1
-6.321193,857.3129,-111.2949,1
