-0.05894694,-0.9951044,-0.0005099954,-1.888301,-2.168049,0.02309979
-0.05894694,-0.9951044,-0.0005099954,-1.888301,-2.168049,0.02309979
-0.05794784,-0.9971026,-0.0005399951,-1.398741,-1.049056,0.01399987
-0.06094515,-0.9931062,-0.000559995,-0.8392447,-0.4196223,0.004899956
-0.06294335,-0.9951044,-0.0005799948,-0.1398741,-0.3496853,-0.002099981
-0.05894694,-0.9991008,-0.0005699949,0.4895594,-0.3496853,-0.007699931
-0.04995504,-0.9981017,-0.0005199953,0.9091817,0.4196223,-0.01049991
-0.04196223,-0.9971026,-0.0004799957,1.258867,1.258867,-0.008399924
-0.03996403,-1.0001,-0.0004599959,1.258867,1.958238,-0.003499968
-0.04296133,-1.003097,-0.000439996,1.18893,2.237986,0
-0.04495953,-0.9991008,-0.0004099963,1.18893,2.237986,0
-0.04695774,-0.9951044,-0.0004199962,0.9791188,1.818363,0.0006999937
-0.04695774,-0.9951044,-0.0004199962,0.6993706,0.9791188,-0.0006999937
-0.04495953,-0.9961035,-0.000439996,0.5594965,0.4895594,-0.0006999937
-0.04595863,-0.9991008,-0.0004699958,0.3496853,0.3496853,-0.002099981
-0.04396043,-1.0001,-0.0004799957,0.5594965,-0.1398741,-0.003499968
-0.03996403,-0.9991008,-0.0004899956,0.3496853,0.2797482,-0.006999937
-0.03896493,-0.9991008,-0.0004999955,0.3496853,0.3496853,-0.00559995
-0.03696673,-1.002098,-0.0005199953,0.7693076,0.1398741,-0.002099981
-0.03696673,-1.002098,-0.0005399951,0.8392447,-0.06993706,0.004199962
-0.03396943,-1.0001,-0.0005299952,1.049056,0.06993706,0.01049991
-0.03696673,-0.9951044,-0.0004899956,1.398741,0.4895594,0.01329988
-0.03896493,-0.991108,-0.0004799957,1.888301,0.9791188,0.01539986
-0.03996403,-0.9891098,-0.0004699958,1.958238,1.328804,0.01329988
-0.04196223,-0.9891098,-0.0004699958,2.028175,1.748426,0.009799912
-0.03896493,-0.9891098,-0.0004699958,2.168049,2.168049,0.009099918
-0.03896493,-0.9891098,-0.0004699958,2.098112,2.168049,0.008399924
-0.03896493,-0.991108,-0.000439996,2.37786,1.818363,0.006299943
-0.03596763,-0.9991008,-0.0003899965,2.307923,0.8392447,0.004899956
-0.03396943,-1.003097,-0.0003799966,1.888301,-0.8392447,0.006999937
-0.03197122,-0.9991008,-0.0003499968,1.328804,-2.37786,0.01679985
-0.03396943,-0.9971026,-0.0003199971,1.328804,-2.37786,0.01679985
-0.04396043,-0.9991008,-0.0003499968,0.7693076,-3.496853,0.03079972
-0.04396043,-0.9991008,-0.0003499968,0,-4.406034,0.04129963
-0.05495054,-0.9981017,-0.0003999964,-0.1398741,-5.525027,0.03989964
-0.06094515,-0.9981017,-0.0004799957,0,-6.224398,0.03009973
-0.06194425,-0.9951044,-0.0005099954,0.4196223,-5.455091,0.01609986
-0.05495054,-0.9891098,-0.0004999955,1.258867,-3.496853,0.004899956
-0.04795684,-0.9871116,-0.0004699958,2.028175,-1.18893,-0.003499968
-0.04495953,-0.9891098,-0.0004099963,2.307923,0.3496853,-0.01049991
-0.04296133,-0.9941053,-0.0003599968,2.37786,-0.6294335,-0.01049991
-0.03896493,-0.9991008,-0.000329997,1.748426,-0.8392447,-0.007699931
-0.03796583,-1.002098,-0.0003199971,1.049056,-2.307923,-0.002799975
-0.03796583,-1.0001,-0.0003099972,0.4895594,-4.196223,0.00559995
-0.03996403,-0.9971026,-0.0003399969,0.06993706,-5.734838,0.01259989
-0.04396043,-0.9941053,-0.0003999964,-0.06993706,-6.853831,0.01679985
-0.05195324,-0.991108,-0.0004499959,0.1398741,-7.623139,0.01329988
-0.05495054,-0.9851134,-0.0005099954,0.5594965,-7.693076,0.0006999937
-0.05195324,-0.9751224,-0.0005299952,0.9091817,-7.413328,-0.01749984
-0.05195324,-0.9651313,-0.0004799957,1.18893,-6.64402,-0.03149972
-0.05295234,-0.9601359,-0.0003699967,1.328804,-5.594965,-0.03709967
-0.05594964,-0.9521431,-0.0002699976,1.608552,-7.063643,-0.03639967
-0.04695774,-0.9451494,-0.0002799975,1.608552,-7.063643,-0.03639967
-0.02497752,-0.9391547,-0.0002099981,1.538615,-9.161755,-0.03079972
-0.02497752,-0.9391547,-0.0002099981,0.4196223,-10.14087,-0.02099981
-0.003996403,-0.9301628,-2.999973E-05,-1.328804,-11.18993,-0.001399987
0.03996403,-0.9141772,0.000219998,-3.56679,-11.67949,0.04059964
0.1029074,-0.8981916,0.0004099963,-6.504146,-9.721251,0.1196989
0.1128984,-0.8832051,0.0005099954,-9.231691,-7.693076,0.2127981
0.08392446,-0.8642222,0.0004599959,-11.8893,-8.32251,0.3023973
0.06094515,-0.83325,0.000439996,-14.96653,-12.02917,0.3667967
0.03796583,-0.7882905,0.0006599941,-18.39345,-19.4425,0.3898965
0.01798381,-0.7283445,0.0007999928,-21.19093,-27.06564,0.3919965
0.008991907,-0.6584074,0.0006999937,-21.8903,-33.15017,0.3898965
0.006993705,-0.5924668,0.0004299961,-20.98112,-33.01029,0.3730966
-0.02697572,-0.5375162,0.0004199962,-19.58237,-24.68778,0.331097
-0.08392446,-0.4925567,0.0003899965,-19.72225,-14.12729,0.2540977
-0.09591368,-0.4625837,0.0002999973,-19.37256,-6.294335,0.1581986
-0.05694874,-0.4645819,0.0004999955,-19.30263,1.118993,0.05459951
-0.02797482,-0.4825657,0.0008099927,-18.53332,6.364272,-0.02659976
-0.01898292,-0.5305225,0.00110999,-18.53332,9.441503,-0.05809948
-0.01598561,-0.6084524,0.00114999,-21.05105,11.05005,-0.06019946
-0.008991907,-0.6923769,0.0009199918,-24.05835,6.084524,-0.06859938
0.01898292,-0.7922869,0.0008199926,-24.05835,6.084524,-0.06859938
0.06294335,-0.9161754,0.0007399934,-26.64602,-0.2797482,-0.0888992
0.06294335,-0.9161754,0.0007399934,-26.71596,-4.126286,-0.1210989
0.08392446,-1.042062,0.000439996,-24.61784,2.937356,-0.1658985
0.06993706,-1.136977,0.0001899983,-21.40074,11.3298,-0.1910983
0.04196223,-1.189929,0.0001899983,-17.41433,13.7776,-0.1707985
0.01398741,-1.218903,0.0005199953,-13.63773,8.672194,-0.1434987
0.03896493,-1.264862,0.0005799948,-9.791187,4.336097,-0.09729913
0.1039065,-1.309821,0.0003999964,-7.413328,5.804776,-0.05039955
0.1168948,-1.331801,0.0006199944,-5.594965,5.455091,-0.02589977
0.07493256,-1.35578,0.001009991,-3.56679,-1.678489,-0.02029982
-0.02697572,-1.36677,0.001529986,-3.287042,-23.49885,-0.03429969
-0.01598561,-1.346788,0.001389988,0.4895594,-51.3338,-0.02379979
0.09091817,-1.337796,0.0008399924,3.846538,-55.80977,-0.008399924
0.09491458,-1.311819,0.0009199918,5.455091,-53.71166,0.01889983
-0.002997302,-1.253871,0.001349988,8.672194,-58.25757,0.02939974
-0.1198921,-1.216905,0.0009499915,13.63773,-86.30232,0.03429969
-0.09791188,-1.207913,0.0003999964,19.30263,-100.3597,0.03639967
0.1278849,-1.211909,0,22.37986,-93.9954,0.05669949
0.2407833,-1.215906,-0.0004699958,19.65231,-68.32851,0.06859938
0.1408732,-1.189929,-0.0004899956,19.65231,-68.32851,0.06859938
0.04495953,-1.191927,-0.0002399978,20.07194,-42.24198,0.05809948
-0.1178939,-1.179938,0.001049991,20.84124,-23.7786,0.01049991
-0.1178939,-1.179938,0.001049991,17.90389,-47.20751,-0.1665985
-0.07393346,-1.191927,0.002309979,5.94465,-53.50185,-0.2575977
0.02797482,-1.228894,0.002139981,5.105405,-58.11769,-0.2477978
0.1248876,-1.254871,0.001339988,8.532321,-60.70536,-0.1595986
0.27775,-1.268858,0.001209989,9.441503,-42.31192,-0.06299943
0.1828354,-1.214907,0.001479987,9.301628,-30.49256,-0.002799975
0.02797482,-1.164952,0.001529986,6.64402,-23.28904,-0.00559995
-0.02297932,-1.086022,0.00109999,4.406034,-16.2254,-0.06999937
0.06194425,-0.9901089,-0.0002499977,5.874712,3.496853,-0.110599
0.1768408,-0.9461485,-0.001589986,7.203516,27.76501,-0.09449915
0.1019083,-0.9681287,-0.002289979,11.67949,38.39544,-0.09799912
-0.2657608,-0.991108,-0.0009499915,11.81936,33.70966,-0.1497987
-0.3127185,-1.046059,0.001309988,9.161755,12.58867,-0.108499
-0.1128984,-1.095014,0.00110999,3.07723,-0.06993706,-0.04759957
-0.06494155,-1.101009,0.0004699958,4.615846,-15.94565,-0.002099981
-0.02198022,-1.15596,0.0008999919,3.916475,-15.73584,-0.01259989
-0.04995504,-1.243881,0.0006799939,3.07723,-9.511439,-0.01399987
-0.1109002,-1.313818,0.000329997,3.217104,-11.8893,0.006999937
-0.1468678,-1.370766,0.0004299961,3.56679,-20.56149,0.04619959
-0.1128984,-1.376761,0.0002099981,3.56679,-20.56149,0.04619959
-0.08092716,-1.357778,-0.0003199971,3.426916,-25.31721,0.06999937
-0.08092716,-1.357778,-0.0003199971,3.287042,-19.86212,0.05109954
-0.07093616,-1.370766,-0.0002499977,1.538615,-14.40703,0.002099981
-0.07593166,-1.401738,-3.999964E-05,-0.5594965,-18.74313,-0.03989964
-0.07693076,-1.429713,-0.0001799984,-1.818363,-25.24728,-0.0440996
-0.07992806,-1.391747,0.000219998,-3.287042,-23.35898,-0.04969955
-0.1079029,-1.359776,0.0001599986,-2.447797,-18.32351,-0.06019946
-0.09891098,-1.375762,-0.0004299961,0.9091817,-8.532321,-0.08329925
-0.07293436,-1.358777,-0.0002099981,4.406034,1.538615,-0.0993991
-0.07093616,-1.31082,0.0005199953,7.273454,6.294335,-0.09729913
-0.08192626,-1.280847,0.0004999955,9.371566,5.734838,-0.1049991
-0.1109002,-1.276851,0,9.791187,7.623139,-0.109199
-0.1029074,-1.263862,4.999955E-05,9.161755,6.364272,-0.115499
-0.09991008,-1.267859,8.999919E-05,7.763013,3.56679,-0.113399
-0.1029074,-1.264862,0.0001499987,6.014587,-4.406034,-0.105699
-0.09591368,-1.222899,0.0005799948,4.056349,-12.37886,-0.09659913
-0.09391548,-1.164952,0.0005299952,3.147167,-19.02288,-0.08189926
-0.07193526,-1.107004,0.0001899983,2.37786,-19.58237,-0.06579941
-0.03297032,-1.042062,0.0003199971,1.888301,-17.06464,-0.05039955
-0.02697572,-0.9581376,0.0003599968,1.888301,-17.06464,-0.05039955
-0.03996403,-0.8802078,0.000329997,0.6294335,-15.59596,-0.04199962
