26/12/2020 15:05:20.764,40825,TILEBOX @321257,59670,05018504E2FF,261,1157,-30
26/12/2020 15:05:20.764,40825,TILEBOX @321257,59667,79011B0488FF,377,1051,-120
26/12/2020 15:05:20.786,40848,TILEBOX @321257,59674,7102BC0313FD,625,956,-749
26/12/2020 15:05:20.786,40848,TILEBOX @321257,59672,C401790434FF,452,1145,-204
26/12/2020 15:05:20.812,40876,TILEBOX @321257,59676,3D02B404A3FD,573,1204,-605
26/12/2020 15:05:20.842,40903,TILEBOX @321257,59679,D701B2044BFE,471,1202,-437
26/12/2020 15:05:20.865,40926,TILEBOX @321257,59681,6B01AD03CDFE,363,941,-307
26/12/2020 15:05:20.888,40949,TILEBOX @321257,59685,80006D032DFF,128,877,-211
26/12/2020 15:05:20.888,40949,TILEBOX @321257,59683,F700620363FF,247,866,-157
26/12/2020 15:05:20.911,40972,TILEBOX @321257,59688,9B00BD035D00,155,957,93
26/12/2020 15:05:20.934,40995,TILEBOX @321257,59692,2001D4030A00,288,980,10
26/12/2020 15:05:20.934,40996,TILEBOX @321257,59690,E20079037300,226,889,115
26/12/2020 15:05:20.962,41023,TILEBOX @321257,59695,FE00EE034C00,254,1006,76
26/12/2020 15:05:20.992,41053,TILEBOX @321257,59697,99006A031F00,153,874,31
26/12/2020 15:05:21.015,41076,TILEBOX @321257,59699,AC009903BEFF,172,921,-66
26/12/2020 15:05:21.038,41099,TILEBOX @321257,59704,FB00CE03B2FF,251,974,-78
26/12/2020 15:05:21.038,41100,TILEBOX @321257,59701,AC009903BEFF,172,921,-66
26/12/2020 15:05:21.061,41122,TILEBOX @321257,59706,BF00A2033400,191,930,52
26/12/2020 15:05:21.084,41145,TILEBOX @321257,59710,0301EB03BDFF,259,1003,-67
26/12/2020 15:05:21.084,41146,TILEBOX @321257,59708,9C00C5033700,156,965,55
26/12/2020 15:05:21.112,41173,TILEBOX @321257,59713,1201C603FBFF,274,966,-5
26/12/2020 15:05:21.142,41203,TILEBOX @321257,59715,C300D9031D00,195,985,29
26/12/2020 15:05:21.165,41226,TILEBOX @321257,59717,B100FE0384FF,177,1022,-124
26/12/2020 15:05:21.188,41249,TILEBOX @321257,59722,FB00C9033400,251,969,52
26/12/2020 15:05:21.188,41250,TILEBOX @321257,59720,FB00DE03AAFF,251,990,-86
26/12/2020 15:05:21.211,41272,TILEBOX @321257,59724,D000DF030000,208,991,0
26/12/2020 15:05:21.235,41296,TILEBOX @321257,59729,ED00D1033B00,237,977,59
26/12/2020 15:05:21.235,41296,TILEBOX @321257,59726,FB00EC03FFFF,251,1004,-1
26/12/2020 15:05:21.262,41323,TILEBOX @321257,59731,CD00F2031E00,205,1010,30
26/12/2020 15:05:21.292,41353,TILEBOX @321257,59733,D700E503E9FF,215,997,-23
26/12/2020 15:05:21.315,41376,TILEBOX @321257,59735,E900CB03DFFF,233,971,-33
26/12/2020 15:05:21.338,41399,TILEBOX @321257,59738,E100E0030500,225,992,5
26/12/2020 15:05:21.338,41400,TILEBOX @321257,59740,E100CD034100,225,973,65
26/12/2020 15:05:21.362,41423,TILEBOX @321257,59742,E100CD034100,225,973,65
26/12/2020 15:05:21.386,41447,TILEBOX @321257,59747,8A00DD03DBFF,138,989,-37
26/12/2020 15:05:21.386,41447,TILEBOX @321257,59744,CA00E7032C00,202,999,44
26/12/2020 15:05:21.412,41474,TILEBOX @321257,59749,9D00C5039CFF,157,965,-100
26/12/2020 15:05:21.442,41503,TILEBOX @321257,59751,EB00D903E5FF,235,985,-27
26/12/2020 15:05:21.465,41526,TILEBOX @321257,59753,C80005043B00,200,1029,59
26/12/2020 15:05:21.488,41549,TILEBOX @321257,59758,C300BF032800,195,959,40
26/12/2020 15:05:21.488,41550,TILEBOX @321257,59756,9100F8032800,145,1016,40
26/12/2020 15:05:21.513,41576,TILEBOX @321257,59760,DF00E6031A00,223,998,26
26/12/2020 15:05:21.536,41597,TILEBOX @321257,59762,D30004040100,211,1028,1
26/12/2020 15:05:21.536,41597,TILEBOX @321257,59765,C500DB03CDFF,197,987,-51
26/12/2020 15:05:21.562,41623,TILEBOX @321257,59767,CA00CB03D9FF,202,971,-39
26/12/2020 15:05:21.592,41653,TILEBOX @321257,59769,D200B803FFFF,210,952,-1
26/12/2020 15:05:21.615,41677,TILEBOX @321257,59771,D000CC03CEFF,208,972,-50
26/12/2020 15:05:21.639,41700,TILEBOX @321257,59774,9400CB03CBFF,148,971,-53
26/12/2020 15:05:21.639,41700,TILEBOX @321257,59776,9000A703FBFF,144,935,-5
26/12/2020 15:05:21.663,41726,TILEBOX @321257,59778,B800B9030000,184,953,0
26/12/2020 15:05:21.686,41747,TILEBOX @321257,59783,DF00CD03A6FF,223,973,-90
26/12/2020 15:05:21.686,41748,TILEBOX @321257,59780,A000C403DEFF,160,964,-34
26/12/2020 15:05:21.712,41773,TILEBOX @321257,59785,DF00CD03A6FF,223,973,-90
26/12/2020 15:05:21.742,41803,TILEBOX @321257,59787,F700EB03F1FF,247,1003,-15
26/12/2020 15:05:21.765,41827,TILEBOX @321257,59789,AB0009043A00,171,1033,58
26/12/2020 15:05:21.789,41850,TILEBOX @321257,59794,F600E203C4FF,246,994,-60
26/12/2020 15:05:21.789,41850,TILEBOX @321257,59792,9900D603DEFF,153,982,-34
26/12/2020 15:05:21.812,41875,TILEBOX @321257,59796,200120040700,288,1056,7
26/12/2020 15:05:21.836,41897,TILEBOX @321257,59801,7D00B8031C00,125,952,28
26/12/2020 15:05:21.836,41898,TILEBOX @321257,59798,A600CE033D00,166,974,61
26/12/2020 15:05:21.862,41923,TILEBOX @321257,59803,B000F103EBFF,176,1009,-21
26/12/2020 15:05:21.885,41947,TILEBOX @321257,59805,E400DD030B00,228,989,11
26/12/2020 15:05:21.908,41970,TILEBOX @321257,59807,DA00BD031500,218,957,21
26/12/2020 15:05:21.932,41993,TILEBOX @321257,59812,8000C703D5FF,128,967,-43
26/12/2020 15:05:21.932,41993,TILEBOX @321257,59810,6F009603F1FF,111,918,-15
26/12/2020 15:05:21.955,42016,TILEBOX @321257,59814,E1000C040A00,225,1036,10
26/12/2020 15:05:21.982,42043,TILEBOX @321257,59817,BD00B2035700,189,946,87
26/12/2020 15:05:22.005,42066,TILEBOX @321257,59819,9B009F032300,155,927,35
26/12/2020 15:05:22.030,42091,TILEBOX @321257,59823,EA0017040E00,234,1047,14
26/12/2020 15:05:22.029,42092,TILEBOX @321257,59821,CB00F203D3FF,203,1010,-45
26/12/2020 15:05:22.053,42114,TILEBOX @321257,59826,EA0017040E00,234,1047,14
26/12/2020 15:05:22.077,42139,TILEBOX @321257,59830,AA00C9031C00,170,969,28
26/12/2020 15:05:22.077,42139,TILEBOX @321257,59828,D300FE034100,211,1022,65
26/12/2020 15:05:22.102,42163,TILEBOX @321257,59832,9500D8033000,149,984,48
26/12/2020 15:05:22.132,42193,TILEBOX @321257,59835,B500F2031600,181,1010,22
26/12/2020 15:05:22.155,42216,TILEBOX @321257,59837,DF00EA03F1FF,223,1002,-15
26/12/2020 15:05:22.178,42239,TILEBOX @321257,59841,AD00BA030200,173,954,2
26/12/2020 15:05:22.178,42239,TILEBOX @321257,59839,C900D6030400,201,982,4
26/12/2020 15:05:22.201,42262,TILEBOX @321257,59844,AA00C6031800,170,966,24
26/12/2020 15:05:22.224,42285,TILEBOX @321257,59848,C600BE03E5FF,198,958,-27
26/12/2020 15:05:22.224,42286,TILEBOX @321257,59846,A400CA031D00,164,970,29
26/12/2020 15:05:22.252,42314,TILEBOX @321257,59850,CA00C003E9FF,202,960,-23
26/12/2020 15:05:22.282,42343,TILEBOX @321257,59853,9000AF031800,144,943,24
26/12/2020 15:05:22.305,42366,TILEBOX @321257,59855,9300B303E2FF,147,947,-30
26/12/2020 15:05:22.328,42389,TILEBOX @321257,59857,BA00D403AFFF,186,980,-81
26/12/2020 15:05:22.328,42390,TILEBOX @321257,59859,DD00F0030400,221,1008,4
26/12/2020 15:05:22.351,42412,TILEBOX @321257,59862,E100DF033B00,225,991,59
26/12/2020 15:05:22.374,42436,TILEBOX @321257,59864,AF00C2030C00,175,962,12
26/12/2020 15:05:22.374,42436,TILEBOX @321257,59866,AF00C2030C00,175,962,12
26/12/2020 15:05:22.402,42464,TILEBOX @321257,59869,AF00E503D8FF,175,997,-40
26/12/2020 15:05:22.432,42493,TILEBOX @321257,59871,EE0018041700,238,1048,23
26/12/2020 15:05:22.455,42516,TILEBOX @321257,59873,E80000046000,232,1024,96
26/12/2020 15:05:22.478,42540,TILEBOX @321257,59878,D400F903EFFF,212,1017,-17
26/12/2020 15:05:22.478,42540,TILEBOX @321257,59875,C500E3032500,197,995,37
26/12/2020 15:05:22.502,42563,TILEBOX @321257,59880,AF00E703FCFF,175,999,-4
26/12/2020 15:05:22.524,42585,TILEBOX @321257,59882,9E00D9030200,158,985,2
26/12/2020 15:05:22.524,42585,TILEBOX @321257,59884,CA00EB030000,202,1003,0
26/12/2020 15:05:22.552,42613,TILEBOX @321257,59887,C600DF031300,198,991,19
26/12/2020 15:05:22.582,42643,TILEBOX @321257,59889,B900D3032300,185,979,35
26/12/2020 15:05:22.605,42666,TILEBOX @321257,59891,A800CA030500,168,970,5
26/12/2020 15:05:22.628,42689,TILEBOX @321257,59896,CD00C3030200,205,963,2
26/12/2020 15:05:22.627,42689,TILEBOX @321257,59893,B800C503F0FF,184,965,-16
26/12/2020 15:05:22.651,42713,TILEBOX @321257,59898,C900BA03FBFF,201,954,-5
26/12/2020 15:05:22.674,42735,TILEBOX @321257,59902,A500AB032600,165,939,38
26/12/2020 15:05:22.674,42736,TILEBOX @321257,59900,BC00B1030000,188,945,0
26/12/2020 15:05:22.702,42763,TILEBOX @321257,59905,C000CD030E00,192,973,14
26/12/2020 15:05:22.725,42786,TILEBOX @321257,59907,C000CD030E00,192,973,14
26/12/2020 15:05:22.748,42810,TILEBOX @321257,59909,D700D303FAFF,215,979,-6
26/12/2020 15:05:22.772,42833,TILEBOX @321257,59914,A700AD03BAFF,167,941,-70
26/12/2020 15:05:22.771,42833,TILEBOX @321257,59911,B900B103EDFF,185,945,-19
26/12/2020 15:05:22.795,42856,TILEBOX @321257,59916,AD00A003E6FF,173,928,-26
26/12/2020 15:05:22.822,42883,TILEBOX @321257,59918,A80078030900,168,888,9
26/12/2020 15:05:22.845,42906,TILEBOX @321257,59920,AF002A03A4FF,175,810,-92
26/12/2020 15:05:22.869,42930,TILEBOX @321257,59923,9400DA024AFF,148,730,-182
26/12/2020 15:05:22.869,42931,TILEBOX @321257,59925,7C005B0295FF,124,603,-107
26/12/2020 15:05:22.892,42954,TILEBOX @321257,59927,88004302D8FF,136,579,-40
26/12/2020 15:05:22.915,42976,TILEBOX @321257,59932,F7FF8B0287FF,-9,651,-121
26/12/2020 15:05:22.915,42977,TILEBOX @321257,59929,4C00E402F1FF,76,740,-15
26/12/2020 15:05:22.942,43004,TILEBOX @321257,59934,3E00860240FF,62,646,-192
26/12/2020 15:05:23.002,43063,TILEBOX @321257,59938,7000AB0303FF,112,939,-253
26/12/2020 15:05:23.002,43064,TILEBOX @321257,59936,98005B0354FF,152,859,-172
26/12/2020 15:05:23.025,43086,TILEBOX @321257,59943,7F00EA031E00,127,1002,30
26/12/2020 15:05:23.025,43087,TILEBOX @321257,59941,7C00E00364FF,124,992,-156
26/12/2020 15:05:23.048,43109,TILEBOX @321257,59945,1000FD0391FF,16,1021,-111
26/12/2020 15:05:23.072,43133,TILEBOX @321257,59950,4600B40424FF,70,1204,-220
26/12/2020 15:05:23.071,43133,TILEBOX @321257,59948,1000FD0391FF,16,1021,-111
26/12/2020 15:05:23.095,43156,TILEBOX @321257,59952,6300CF0416FF,99,1231,-234
26/12/2020 15:05:23.122,43183,TILEBOX @321257,59954,250013040EFF,37,1043,-242
26/12/2020 15:05:23.145,43206,TILEBOX @321257,59957,2D006504DBFF,45,1125,-37
26/12/2020 15:05:23.169,43230,TILEBOX @321257,59961,3200030516FF,50,1283,-234
26/12/2020 15:05:23.169,43231,TILEBOX @321257,59959,EAFF0505C7FF,-22,1285,-57
26/12/2020 15:05:23.192,43253,TILEBOX @321257,59963,4E00830401FF,78,1155,-255
26/12/2020 15:05:23.215,43277,TILEBOX @321257,59966,04004A04F9FE,4,1098,-263
