639,300,699,1680,3220,-1260
638,315,710,3010,3220,-1260
636,313,726,2380,3010,-350
638,310,732,1960,1400,280
638,313,722,1610,-420,560
638,313,722,1610,-420,560
636,317,704,1610,-1050,910
635,309,700,1330,-560,1610
636,299,703,630,-140,1820
636,297,704,-1400,-280,1400
636,295,701,-1400,-280,1400
637,295,701,-910,-70,1190
638,288,703,-560,420,840
640,287,704,770,910,0
639,297,712,1960,1540,-1050
639,297,712,1960,1540,-1050
638,307,716,2590,1260,-1260
636,306,715,2380,910,-840
636,306,719,2170,560,-700
636,310,718,1680,-350,-770
636,310,718,1680,-350,-770
638,315,708,770,-1050,-490
637,314,700,-1190,-1050,140
635,307,695,-840,-210,560
636,306,704,420,1190,350
636,306,720,420,1190,350
637,311,720,1400,1470,210
637,311,726,560,350,840
635,299,712,70,-1120,1540
637,289,692,-350,-1120,1190
637,289,692,-350,-1120,1190
638,293,693,280,630,0
636,306,701,1260,1960,-770
635,312,709,1050,2100,-560
636,309,712,1050,2100,140
636,309,712,980,1750,140
636,306,711,1050,1610,280
636,305,720,840,1890,210
637,305,728,2170,1680,210
635,309,717,2310,560,140
635,309,717,2310,560,140
636,314,709,1120,70,490
638,308,707,1890,210,1120
638,304,708,1820,280,1260
638,304,709,2450,420,1190
638,300,709,2450,420,1190
638,291,715,2380,700,980
637,282,716,3500,840,280
636,285,705,4550,840,-980
631,300,691,4970,1400,-2380
631,300,691,4970,1400,-2380
636,327,646,3360,1750,-3010
632,317,691,5880,9100,-2100
639,332,689,4620,9240,-2310
632,331,700,4620,11970,-1050
632,331,700,4620,11970,-1050
632,315,688,3010,13580,0
628,294,680,5110,17500,-140
630,304,665,6020,22120,-2660
630,304,665,-2520,28000,-3850
615,321,669,-2520,28000,-3850
609,306,721,5180,33040,-2940
607,307,746,1610,31640,-3500
598,308,743,-3360,28560,-3990
596,323,744,-3360,28560,-4340
596,323,744,-13650,25270,-4340
601,301,758,-21910,24010,-3010
609,277,767,-24220,24010,-3710
