425311,110,-664,742,420,-2450,-1960,15:40:09.002,23/04/2021,
425312,110,-664,742,420,-2450,-1960,15:40:09.003,23/04/2021,
425313,110,-664,742,420,-2450,-1960,15:40:09.003,23/04/2021,
425314,110,-664,742,420,-2450,-1960,15:40:09.003,23/04/2021,
425315,110,-664,742,420,-2450,-1960,15:40:09.004,23/04/2021,
425316,110,-664,742,420,-2450,-1960,15:40:09.004,23/04/2021,
425317,110,-664,742,420,-2450,-1960,15:40:09.004,23/04/2021,
425318,110,-664,742,420,-2450,-1960,15:40:09.005,23/04/2021,
425319,110,-664,742,420,-2450,-1960,15:40:09.006,23/04/2021,
425320,110,-664,742,420,-2450,-1960,15:40:09.006,23/04/2021,
425321,110,-664,742,420,-2450,-1960,15:40:09.006,23/04/2021,
425322,110,-664,742,420,-2450,-1960,15:40:09.006,23/04/2021,
425323,110,-664,742,420,-2450,-1960,15:40:09.007,23/04/2021,
425324,110,-664,742,420,-2450,-1960,15:40:09.007,23/04/2021,
425325,110,-664,742,420,-2450,-1960,15:40:09.007,23/04/2021,
425326,110,-664,742,420,-2450,-1960,15:40:09.008,23/04/2021,
425327,110,-664,742,420,-2450,-1960,15:40:09.008,23/04/2021,
425328,110,-664,742,420,-2450,-1960,15:40:09.010,23/04/2021,
425329,110,-664,742,420,-2450,-1960,15:40:09.010,23/04/2021,
425330,110,-664,742,420,-2450,-1960,15:40:09.010,23/04/2021,
425331,110,-664,742,420,-2450,-1960,15:40:09.011,23/04/2021,
425332,110,-664,742,420,-2450,-1960,15:40:09.011,23/04/2021,
425333,110,-664,742,420,-2450,-1960,15:40:09.011,23/04/2021,
425334,110,-664,742,420,-2450,-1960,15:40:09.011,23/04/2021,
425335,110,-664,742,420,-2450,-1960,15:40:09.012,23/04/2021,
425336,110,-664,742,420,-2450,-1960,15:40:09.012,23/04/2021,
425337,110,-664,742,420,-2450,-1960,15:40:09.014,23/04/2021,
425338,110,-664,742,420,-2450,-1960,15:40:09.014,23/04/2021,
425339,110,-664,742,420,-2450,-1960,15:40:09.015,23/04/2021,
425340,110,-664,742,420,-2450,-1960,15:40:09.015,23/04/2021,
425341,110,-664,742,420,-2450,-1960,15:40:09.015,23/04/2021,
425342,110,-664,742,420,-2450,-1960,15:40:09.016,23/04/2021,
425343,110,-664,742,420,-2450,-1960,15:40:09.016,23/04/2021,
425344,110,-664,742,420,-2450,-1960,15:40:09.016,23/04/2021,
425345,110,-664,742,420,-2450,-1960,15:40:09.016,23/04/2021,
425346,110,-664,742,420,-2450,-1960,15:40:09.017,23/04/2021,
425347,110,-664,742,420,-2450,-1960,15:40:09.018,23/04/2021,
425348,110,-664,742,420,-2450,-1960,15:40:09.018,23/04/2021,
425349,110,-664,742,420,-2450,-1960,15:40:09.018,23/04/2021,
425350,110,-664,742,420,-2450,-1960,15:40:09.019,23/04/2021,
425351,110,-664,742,420,-2450,-1960,15:40:09.019,23/04/2021,
425352,110,-664,742,420,-2450,-1960,15:40:09.019,23/04/2021,
425353,110,-664,742,420,-2450,-1960,15:40:09.020,23/04/2021,
425354,110,-664,742,420,-2450,-1960,15:40:09.020,23/04/2021,
425355,110,-664,742,420,-2450,-1960,15:40:09.020,23/04/2021,
425356,110,-664,742,420,-2450,-1960,15:40:09.021,23/04/2021,
425357,110,-664,742,420,-2450,-1960,15:40:09.022,23/04/2021,
425358,110,-664,742,420,-2450,-1960,15:40:09.022,23/04/2021,
425359,110,-664,742,420,-2450,-1960,15:40:09.022,23/04/2021,
425360,110,-664,742,420,-2450,-1960,15:40:09.023,23/04/2021,
425361,110,-664,742,420,-2450,-1960,15:40:09.023,23/04/2021,
425362,110,-664,742,420,-2450,-1960,15:40:09.023,23/04/2021,
425363,110,-664,742,420,-2450,-1960,15:40:09.023,23/04/2021,
425364,110,-664,742,420,-2450,-1960,15:40:09.024,23/04/2021,
425365,110,-664,742,420,-2450,-1960,15:40:09.024,23/04/2021,
425366,110,-664,742,420,-2450,-1960,15:40:09.025,23/04/2021,
425367,110,-664,742,420,-2450,-1960,15:40:09.026,23/04/2021,
425368,110,-664,742,420,-2450,-1960,15:40:09.026,23/04/2021,
425369,110,-664,742,420,-2450,-1960,15:40:09.026,23/04/2021,
425370,110,-664,742,420,-2450,-1960,15:40:09.026,23/04/2021,
425371,110,-664,742,420,-2450,-1960,15:40:09.027,23/04/2021,
425372,110,-664,742,420,-2450,-1960,15:40:09.027,23/04/2021,
425373,110,-664,742,420,-2450,-1960,15:40:09.027,23/04/2021,
425374,110,-664,742,420,-2450,-1960,15:40:09.028,23/04/2021,
425375,110,-664,742,420,-2450,-1960,15:40:09.029,23/04/2021,
425376,110,-664,742,420,-2450,-1960,15:40:09.029,23/04/2021,
425377,110,-664,742,420,-2450,-1960,15:40:09.029,23/04/2021,
425378,110,-664,742,420,-2450,-1960,15:40:09.030,23/04/2021,
425379,110,-664,742,420,-2450,-1960,15:40:09.030,23/04/2021,
425380,110,-664,742,420,-2450,-1960,15:40:09.030,23/04/2021,
425381,110,-664,742,420,-2450,-1960,15:40:09.031,23/04/2021,
425382,110,-664,742,420,-2450,-1960,15:40:09.031,23/04/2021,
425383,110,-664,742,420,-2450,-1960,15:40:09.031,23/04/2021,
425384,110,-664,742,420,-2450,-1960,15:40:09.031,23/04/2021,
425385,110,-664,742,420,-2450,-1960,15:40:09.033,23/04/2021,
425386,110,-664,742,420,-2450,-1960,15:40:09.033,23/04/2021,
